guid	text_a	most-value	in-decrease	speci	cmp	more-less	trend
12091-0	2016•全国某河流位于浙江东部，下游河床受径流与潮汐共同影响：枯水期，以潮流带来的泥沙淤积为主汛期，上游下泄的径流冲刷河床。图2示意该河下游某地1962年两个时期河床断面形态，其中，甲是河床最低时期的断面。1964年在该河上游建成水库2000年，在该河河口建成大型水闸。据此完成以下问题。2000年，在该河河口建成大型水闸，床断面形态从甲至乙的变化过程发生在	0	0	0	1	0	0
12093-0	企业养老保险抚养比是参保职工人数与领取养老保险人数的比值，2016年我国部分省市企业养老保险抚养比。完成下面小题。据表人口年龄结构最年轻的是	1	0	0	0	0	0
12127-0	我国四个城市的部分社会服务功能情况，据表中信息完成下列各题。表中城镇等级由高到低的排序是	1	0	0	0	0	0
12127-1	我国四个城市的部分社会服务功能情况，据表中信息完成下列各题。四城市中，最适宜发展国家级IT产业的是	1	0	0	0	0	0
12146-0	为某国人口自然增长率变化情况图”。并结合所学知识完成下面小题。1970年，该国	1	0	0	0	1	0
12146-1	为某国人口自然增长率变化情况图”。并结合所学知识完成下面小题。2013年该国	0	0	0	0	1	0
12169-0	是我国不同年龄段人口变化图。，下列问题。未来30年，我国人口发展将可能导致①人口死亡率较目前更低②国家养老金的支付压力增大③人口红利逐渐消失④电子装配业大量向我国转移	0	1	0	0	0	0
12206-0	我国不同地区2015年粮食生产效率表。问题。表中所示生产成本中劳动费用最高的是	1	0	0	0	0	0
12206-1	我国不同地区2015年粮食生产效率表。问题。东北和新疆的人力投入量最低，人力效率最高，反映出	1	0	0	0	0	0
12208-0	某区域城市化战略设想图下列各题下列关于该区域城乡人口变化的叙述正确的是	0	0	0	1	0	0
12208-1	某区域城市化战略设想图下列各题下列关于该区域城市化水平的叙述正确的是	0	1	1	0	0	0
12241-0	我国某地一河流流量与含沙量逐月分布图，完成题。该河流春汛的主要补给是	0	0	0	0	1	0
12299-0	蓝化效应是指城市水体面积在城市环境保护中所起的作用。示意我国一些城市市区水域面积数据单位：km2）。据此完成下列各题。与其他城市相比，武汉市蓝化效应最强，其自然原因主要是	1	0	0	0	0	0
12313-0	我国某省区常住人口和外来常住人口年龄结构统计图，完成下列各题。该省区最可能是	0	0	0	1	0	0
12373-0	植物净初级生产力简称NPP是指在单位面积单位时间内绿色植物通过光合作用积累的有机物数量。左图示意研究范围，右图为研究区域2001-2010年间NPP的变化。观察结果显示，研究地区不同植被类型的年NPP大小顺序为：常绿阔叶林gt草地gt农田植被gt落叶阔叶林gt湿地。据此完成下列各题。2001-2010年间，研究区域年NPP呈显著波动的主要原因为	0	0	0	0	0	1
12380-0	为几个国家城市化过程曲线图，结合所学知识完成下列问题。图中甲乙丙丁四条曲线中能代表发达国家城市化过程的曲线是	0	0	0	1	0	0
12380-1	为几个国家城市化过程曲线图，结合所学知识完成下列问题。丙曲线所对应国家于1990年至2010年期间城市化过程中可能出现的问题是①交通拥堵②劳动力短缺③住房紧张④逆城市化	0	1	0	1	0	0
12388-0	基尼系数反映某种产业的地理集中程度，基尼系数越大，产业集中程度越高。我国1980-2007年四种工业基尼系数变化示意图，回答题。根据基尼系数变化曲线，②工业有可能为	0	0	0	0	0	1
12466-0	新中国人口的自然变动图下题1950-2000年间，人口自然增长率最高年份的增长率约为	1	0	1	0	0	0
12466-1	新中国人口的自然变动图下题根据图上曲线延伸的变化未来10-20年内将出现的情况是	0	0	0	0	0	1
12483-0	如图示意2001-2011年我国城镇人口增长率与建成区面积增长率的比较(%)。2001-2008年我国城市人口人均城市用地面积	0	0	0	1	0	0
12483-1	如图示意2001-2011年我国城镇人口增长率与建成区面积增长率的比较(%)。据上图结合相关知识可判断，2001年以来我国	0	0	0	1	1	0
12509-0	性别比是指人口中男性人口与女性人口的比值通常指100个女性对应的男性人数)。为我国近30年来出生人口活产婴儿和总人口性别比的变化图，据此完成下列问题。我国近30年	0	0	1	1	0	0
12534-0	植被叶面积指数是指单位土地面积上植物叶片总面积占土地面积的倍数，即叶面积指数叶片总面积土地面积。在我国，大致以100°E为界，东部大部分地区的植被叶面积指数大于西部。我国30°N植被叶面积指数变化示意图”（如），完成下列问题。在我国30°N附近地区，100°E以西叶面积指数较小，发展农业遇到的限制性因素主要是	0	0	0	0	1	0
12534-1	植被叶面积指数是指单位土地面积上植物叶片总面积占土地面积的倍数，即叶面积指数叶片总面积土地面积。在我国，大致以100°E为界，东部大部分地区的植被叶面积指数大于西部。我国30°N植被叶面积指数变化示意图”（如），完成下列问题。造成100°E以东植被叶面积指数变化最主要因素是	0	1	0	0	0	0
12542-0	为美国20世纪城市化进程示意图，完成下列各题。关于美国1945年至1970年间城市化进程的描述正确的是	0	1	0	0	0	0
12542-1	为美国20世纪城市化进程示意图，完成下列各题。1995年前后，美国城市化速度减慢的原因可能是	0	1	0	0	0	0
12573-0	入渗率指水分自地表渗入土壤中的强度，以每小时若干毫米表示。在某种情况下，降雨渗入土壤时的最大入渗率，叫入渗容量”。下列各题。若图中曲线表示干湿状况不同的沙壤土和粘壤土在其他条件相同时的入渗率变化情况，则下列组合正确的是	0	0	0	1	0	0
12582-0	2023年我国启动一方是独生子女的夫妇可以生育两个孩子的政策单独二孩政策），2016年1月1日起我国开始全面实施一对夫妇可以生育两个孩子的政策全面二孩政策）。是我国未来基于不同生育政策的出生人口规模预测图。下列各题。不同生育政策下，我国未来人口数量可能产生的变化是	0	0	0	0	0	1
12594-0	绿色出行新理念已为我国许多城市市民所接受。为1986-2015年某城市市民主要出行方式变化图”。下面小题。新理念对市民出行方式产生明显影响的年份开始于	0	1	0	0	0	0
12594-1	绿色出行新理念已为我国许多城市市民所接受。为1986-2015年某城市市民主要出行方式变化图”。下面小题。市民出行方式变化对该城市产生的主要影响是	0	1	0	0	0	0
12596-0	中国人口数量增长分组趋势图，完成下列问题。在1950年至2015年，我国人口的变化是	0	1	0	0	0	1
12596-1	中国人口数量增长分组趋势图，完成下列问题。据图推测，我国人口在2015年至2050年不会出现的是	0	1	0	0	0	1
12686-0	，以下问题。图中显示开罗与武汉的气候要素特征相差悬殊，造成这一现象的主要原因是	0	0	0	1	0	0
12703-0	采用物理覆盖技术来抑制平原水库的无效蒸发，可节约更多的水资源。为我国某地常年有水的水库观测数据，其中12月至次年3月时间段蒸发量极小，观测困难。据此完成下面小题。我国最需要推广该物理覆盖技术的地区是	0	0	0	1	0	0
12703-1	采用物理覆盖技术来抑制平原水库的无效蒸发，可节约更多的水资源。为我国某地常年有水的水库观测数据，其中12月至次年3月时间段蒸发量极小，观测困难。据此完成下面小题。12月至次年3月时间段蒸发量极小的原因可能是	0	0	0	0	1	0
12703-2	采用物理覆盖技术来抑制平原水库的无效蒸发，可节约更多的水资源。为我国某地常年有水的水库观测数据，其中12月至次年3月时间段蒸发量极小，观测困难。据此完成下面小题。采用物理覆盖技术后，水库对周围环境的影响正确的是	0	0	0	1	0	0
12726-0	为我国某水库常年平均月均水位变化和月入库水量图，完成下列各题。该水库所在地区最可能是	1	0	0	0	0	0
12726-1	为我国某水库常年平均月均水位变化和月入库水量图，完成下列各题。下列关于该水库所在区域的说法，正确的是	0	0	0	0	1	0
12728-0	底特律是美国著名的汽车城传统汽车产业发达，2013年12月3日，这座曾经风光无限的汽车城正式宣告破产，它也成为美国历史上规模最大的破产城市。美国底特律市人口数量变化统计图，完成下列各题。下列年份中，该市人口数量最多的是	0	0	1	0	0	0
12735-0	某城市是环形放射状道路，下列各题。图中能正确表示城市从市中心到外缘地租水平变化趋势的曲线是	0	0	0	0	0	1
12742-0	20世纪90年代以来，有许多学者从不同角度对我国人口数量及人口容量进行了预测，下表中的内容为一些学者的预测数据，下列问题。上表中反映的我国人口合理容量的是	0	0	1	0	0	0
12771-0	图是印度尼日利亚中国英国的人口增长模式示意图，完成下题表示我国的是	0	0	1	0	0	0
12771-1	图是印度尼日利亚中国英国的人口增长模式示意图，完成下题急需引进大量青壮年劳动力的国家是	0	0	1	0	0	0
12777-0	农民工是指户籍仍在农村，在本地或外出从事非农产业劳动6个月及以上的劳动者。2013-2016年我国农民工平均年龄及农民工总量增速情况统计表完成下列各题。数据反映出我国	0	0	0	0	0	1
12789-0	某特大城市中心商务区白天人口与夜间人口密度变化图完成下列各题。中心商务区白天人口与夜间人口密度的变化直接反映	0	0	0	0	0	1
12789-1	某特大城市中心商务区白天人口与夜间人口密度变化图完成下列各题。中心商务区白天人口与夜间人口密度变化的前提条件是	0	0	0	0	0	1
12810-0	中国1952年-2010年冬季气温变化图下列问题。下列年段，冬季气温较稳定的是	0	0	0	0	0	1
12810-1	中国1952年-2010年冬季气温变化图下列问题。1955年冬季气温低的原因可能是	1	0	0	0	0	0
12842-0	地-气系统大气和地面吸收太阳短波辐射能量收入），又向外发射长波辐射能量支出），能量收支的差值，称为辐射差额示意沿海某地多年平均辐射差额的月份分配结合材料完成下题若只考虑辐射差额对气温的影响，该地气温最低的月份是	0	0	1	0	0	0
12857-0	示意我国1960-2045年每五年的劳动人口增长变化含预测）。完成下列各题。我国劳动人口数量最多的年份是	0	0	1	0	0	0
12857-1	示意我国1960-2045年每五年的劳动人口增长变化含预测）。完成下列各题。未来10年劳动人口数量的变化将导致	0	0	1	0	0	0
12896-0	北半球各纬度某时是阳辐射量分布曲线图，下列各题。甲地太阳辐射量多的原因主要是①纬度低，太阳高度角较大②受副热带高压控制时间长，降水少③距海远，降水步④海拔高，大气稀薄，太阳辐射损耗少	1	0	1	0	0	0
